respondent_id,year,tool,usage_frequency,uses,ge_week,scripter,proficiency,increase_proficiency,actuarial_credential,age,where_are_you_located,what_type_of_company_do_you_work_for,actuaries_at_my_organization,years_of_experience
202100692,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[15, 20)"
202100692,2021,Power BI,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[15, 20)"
202100692,2021,SQL,Monthly,TRUE,FALSE,FALSE,Intermediate,FALSE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[15, 20)"
202100693,2021,R,Daily,TRUE,TRUE,TRUE,Advanced,FALSE,ACAS,"(30, 40]",United States,Reinsurance,"(25, 50]","[5, 10)"
202100693,2021,Excel,Daily,TRUE,TRUE,FALSE,Advanced,FALSE,ACAS,"(30, 40]",United States,Reinsurance,"(25, 50]","[5, 10)"
202100693,2021,Google Sheets,Weekly,TRUE,TRUE,FALSE,Intermediate,FALSE,ACAS,"(30, 40]",United States,Reinsurance,"(25, 50]","[5, 10)"
202100693,2021,SAS,Never,FALSE,FALSE,FALSE,Basic,FALSE,ACAS,"(30, 40]",United States,Reinsurance,"(25, 50]","[5, 10)"
202100693,2021,Python,Daily,TRUE,TRUE,TRUE,Intermediate,TRUE,ACAS,"(30, 40]",United States,Reinsurance,"(25, 50]","[5, 10)"
202100693,2021,Tableau,Less,TRUE,FALSE,FALSE,Basic,FALSE,ACAS,"(30, 40]",United States,Reinsurance,"(25, 50]","[5, 10)"
202100693,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(30, 40]",United States,Reinsurance,"(25, 50]","[5, 10)"
202100693,2021,Power BI,Less,TRUE,FALSE,FALSE,Basic,TRUE,ACAS,"(30, 40]",United States,Reinsurance,"(25, 50]","[5, 10)"
202100693,2021,SQL,Daily,TRUE,TRUE,FALSE,Advanced,FALSE,ACAS,"(30, 40]",United States,Reinsurance,"(25, 50]","[5, 10)"
202100694,2021,R,Less,TRUE,FALSE,FALSE,Intermediate,FALSE,ACAS,"(30, 40]",United States,Consulting,"(0, 5]","[10, 15)"
202100694,2021,Excel,Daily,TRUE,TRUE,FALSE,Expert,FALSE,ACAS,"(30, 40]",United States,Consulting,"(0, 5]","[10, 15)"
202100694,2021,Google Sheets,Less,TRUE,FALSE,FALSE,Intermediate,FALSE,ACAS,"(30, 40]",United States,Consulting,"(0, 5]","[10, 15)"
202100694,2021,SAS,Never,FALSE,FALSE,FALSE,Intermediate,FALSE,ACAS,"(30, 40]",United States,Consulting,"(0, 5]","[10, 15)"
202100694,2021,Python,Daily,TRUE,TRUE,TRUE,Advanced,TRUE,ACAS,"(30, 40]",United States,Consulting,"(0, 5]","[10, 15)"
202100694,2021,Tableau,Never,FALSE,FALSE,FALSE,Basic,FALSE,ACAS,"(30, 40]",United States,Consulting,"(0, 5]","[10, 15)"
202100694,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(30, 40]",United States,Consulting,"(0, 5]","[10, 15)"
202100694,2021,Power BI,Never,FALSE,FALSE,FALSE,Basic,FALSE,ACAS,"(30, 40]",United States,Consulting,"(0, 5]","[10, 15)"
202100694,2021,SQL,Weekly,TRUE,TRUE,FALSE,Expert,FALSE,ACAS,"(30, 40]",United States,Consulting,"(0, 5]","[10, 15)"
202100695,2021,R,Daily,TRUE,TRUE,TRUE,Expert,TRUE,FCAS,"(0, 30]",Canada,Insurance,"(50, 200]","[5, 10)"
202100695,2021,Excel,Weekly,TRUE,TRUE,FALSE,Advanced,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(50, 200]","[5, 10)"
202100695,2021,Google Sheets,Never,FALSE,FALSE,FALSE,Advanced,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(50, 200]","[5, 10)"
202100695,2021,SAS,Weekly,TRUE,TRUE,TRUE,Expert,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(50, 200]","[5, 10)"
202100695,2021,Python,Never,FALSE,FALSE,FALSE,Basic,TRUE,FCAS,"(0, 30]",Canada,Insurance,"(50, 200]","[5, 10)"
202100695,2021,Tableau,Never,FALSE,FALSE,FALSE,None,TRUE,FCAS,"(0, 30]",Canada,Insurance,"(50, 200]","[5, 10)"
202100695,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(50, 200]","[5, 10)"
202100695,2021,Power BI,Never,FALSE,FALSE,FALSE,None,TRUE,FCAS,"(0, 30]",Canada,Insurance,"(50, 200]","[5, 10)"
202100695,2021,SQL,Less,TRUE,FALSE,FALSE,Advanced,TRUE,FCAS,"(0, 30]",Canada,Insurance,"(50, 200]","[5, 10)"
202100696,2021,R,Less,TRUE,FALSE,FALSE,Basic,TRUE,FCAS,"(30, 40]",United States,Broker,"(0, 5]","[15, 20)"
202100696,2021,Excel,Daily,TRUE,TRUE,FALSE,Expert,FALSE,FCAS,"(30, 40]",United States,Broker,"(0, 5]","[15, 20)"
202100696,2021,Google Sheets,Less,TRUE,FALSE,FALSE,Advanced,FALSE,FCAS,"(30, 40]",United States,Broker,"(0, 5]","[15, 20)"
202100696,2021,SAS,Never,FALSE,FALSE,FALSE,Intermediate,FALSE,FCAS,"(30, 40]",United States,Broker,"(0, 5]","[15, 20)"
202100696,2021,Python,Monthly,TRUE,FALSE,FALSE,Basic,TRUE,FCAS,"(30, 40]",United States,Broker,"(0, 5]","[15, 20)"
202100696,2021,Tableau,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Broker,"(0, 5]","[15, 20)"
202100696,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Broker,"(0, 5]","[15, 20)"
202100696,2021,Power BI,Monthly,TRUE,FALSE,FALSE,Intermediate,FALSE,FCAS,"(30, 40]",United States,Broker,"(0, 5]","[15, 20)"
202100696,2021,SQL,Daily,TRUE,TRUE,FALSE,Expert,FALSE,FCAS,"(30, 40]",United States,Broker,"(0, 5]","[15, 20)"
202100697,2021,R,Never,FALSE,FALSE,FALSE,Basic,FALSE,FCAS,"(30, 40]",United States,Insurance,"(50, 200]","[5, 10)"
202100697,2021,Excel,Daily,TRUE,TRUE,FALSE,Advanced,FALSE,FCAS,"(30, 40]",United States,Insurance,"(50, 200]","[5, 10)"
202100697,2021,Google Sheets,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Insurance,"(50, 200]","[5, 10)"
202100697,2021,SAS,Never,FALSE,FALSE,FALSE,Basic,FALSE,FCAS,"(30, 40]",United States,Insurance,"(50, 200]","[5, 10)"
202100697,2021,Python,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Insurance,"(50, 200]","[5, 10)"
202100697,2021,Tableau,Monthly,TRUE,FALSE,FALSE,Basic,FALSE,FCAS,"(30, 40]",United States,Insurance,"(50, 200]","[5, 10)"
202100697,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Insurance,"(50, 200]","[5, 10)"
202100697,2021,Power BI,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Insurance,"(50, 200]","[5, 10)"
202100697,2021,SQL,Never,FALSE,FALSE,FALSE,Advanced,FALSE,FCAS,"(30, 40]",United States,Insurance,"(50, 200]","[5, 10)"
202100698,2021,R,Weekly,TRUE,TRUE,TRUE,Advanced,TRUE,ACAS,"(30, 40]",United States,Consulting,"(25, 50]","[10, 15)"
202100698,2021,Excel,Daily,TRUE,TRUE,FALSE,Advanced,TRUE,ACAS,"(30, 40]",United States,Consulting,"(25, 50]","[10, 15)"
202100698,2021,Google Sheets,Less,TRUE,FALSE,FALSE,Basic,FALSE,ACAS,"(30, 40]",United States,Consulting,"(25, 50]","[10, 15)"
202100698,2021,SAS,Never,FALSE,FALSE,FALSE,Basic,FALSE,ACAS,"(30, 40]",United States,Consulting,"(25, 50]","[10, 15)"
202100698,2021,Python,Weekly,TRUE,TRUE,TRUE,Advanced,TRUE,ACAS,"(30, 40]",United States,Consulting,"(25, 50]","[10, 15)"
202100698,2021,Tableau,Weekly,TRUE,TRUE,FALSE,Intermediate,TRUE,ACAS,"(30, 40]",United States,Consulting,"(25, 50]","[10, 15)"
202100698,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(30, 40]",United States,Consulting,"(25, 50]","[10, 15)"
202100698,2021,Power BI,Monthly,TRUE,FALSE,FALSE,Basic,TRUE,ACAS,"(30, 40]",United States,Consulting,"(25, 50]","[10, 15)"
202100698,2021,SQL,Monthly,TRUE,FALSE,FALSE,Advanced,TRUE,ACAS,"(30, 40]",United States,Consulting,"(25, 50]","[10, 15)"
202100699,2021,R,Daily,TRUE,TRUE,TRUE,Basic,TRUE,FCAS,"(40, 50]",United States,Insurance,"(10, 25]","[15, 20)"
202100699,2021,Excel,Daily,TRUE,TRUE,FALSE,Advanced,TRUE,FCAS,"(40, 50]",United States,Insurance,"(10, 25]","[15, 20)"
202100699,2021,Google Sheets,Never,FALSE,FALSE,FALSE,Basic,FALSE,FCAS,"(40, 50]",United States,Insurance,"(10, 25]","[15, 20)"
202100699,2021,SAS,Never,FALSE,FALSE,FALSE,Basic,FALSE,FCAS,"(40, 50]",United States,Insurance,"(10, 25]","[15, 20)"
202100699,2021,Python,Monthly,TRUE,FALSE,FALSE,None,TRUE,FCAS,"(40, 50]",United States,Insurance,"(10, 25]","[15, 20)"
202100699,2021,Tableau,Never,FALSE,FALSE,FALSE,Basic,FALSE,FCAS,"(40, 50]",United States,Insurance,"(10, 25]","[15, 20)"
202100699,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Insurance,"(10, 25]","[15, 20)"
202100699,2021,Power BI,Daily,TRUE,TRUE,FALSE,Basic,FALSE,FCAS,"(40, 50]",United States,Insurance,"(10, 25]","[15, 20)"
202100699,2021,SQL,Daily,TRUE,TRUE,FALSE,Intermediate,TRUE,FCAS,"(40, 50]",United States,Insurance,"(10, 25]","[15, 20)"
202100700,2021,R,Less,TRUE,FALSE,FALSE,Basic,TRUE,FCAS,"(40, 50]",United States,Insurance,"(0, 5]","[15, 20)"
202100700,2021,Excel,Daily,TRUE,TRUE,FALSE,Advanced,FALSE,FCAS,"(40, 50]",United States,Insurance,"(0, 5]","[15, 20)"
202100700,2021,Google Sheets,Less,TRUE,FALSE,FALSE,Intermediate,FALSE,FCAS,"(40, 50]",United States,Insurance,"(0, 5]","[15, 20)"
202100700,2021,SAS,Never,FALSE,FALSE,FALSE,Intermediate,FALSE,FCAS,"(40, 50]",United States,Insurance,"(0, 5]","[15, 20)"
202100700,2021,Python,Weekly,TRUE,TRUE,TRUE,Basic,TRUE,FCAS,"(40, 50]",United States,Insurance,"(0, 5]","[15, 20)"
202100700,2021,Tableau,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Insurance,"(0, 5]","[15, 20)"
202100700,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Insurance,"(0, 5]","[15, 20)"
202100700,2021,Power BI,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Insurance,"(0, 5]","[15, 20)"
202100700,2021,SQL,Less,TRUE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Insurance,"(0, 5]","[15, 20)"
202100701,2021,R,Less,TRUE,FALSE,FALSE,Intermediate,TRUE,FCAS,"(30, 40]",United States,Other,"(0, 5]","[10, 15)"
202100701,2021,Excel,Daily,TRUE,TRUE,FALSE,Expert,FALSE,FCAS,"(30, 40]",United States,Other,"(0, 5]","[10, 15)"
202100701,2021,Google Sheets,Never,FALSE,FALSE,FALSE,Basic,FALSE,FCAS,"(30, 40]",United States,Other,"(0, 5]","[10, 15)"
202100701,2021,SAS,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Other,"(0, 5]","[10, 15)"
202100701,2021,Python,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Other,"(0, 5]","[10, 15)"
202100701,2021,Tableau,Monthly,TRUE,FALSE,FALSE,Basic,FALSE,FCAS,"(30, 40]",United States,Other,"(0, 5]","[10, 15)"
202100701,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Other,"(0, 5]","[10, 15)"
202100701,2021,Power BI,Monthly,TRUE,FALSE,FALSE,Basic,FALSE,FCAS,"(30, 40]",United States,Other,"(0, 5]","[10, 15)"
202100701,2021,SQL,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Other,"(0, 5]","[10, 15)"
202100702,2021,R,Never,FALSE,FALSE,FALSE,Basic,FALSE,FCAS,"(0, 30]",United States,Insurance,"(0, 5]","[5, 10)"
202100702,2021,Excel,Daily,TRUE,TRUE,FALSE,Advanced,FALSE,FCAS,"(0, 30]",United States,Insurance,"(0, 5]","[5, 10)"
202100702,2021,Google Sheets,Never,FALSE,FALSE,FALSE,Advanced,FALSE,FCAS,"(0, 30]",United States,Insurance,"(0, 5]","[5, 10)"
202100702,2021,SAS,Never,FALSE,FALSE,FALSE,Basic,FALSE,FCAS,"(0, 30]",United States,Insurance,"(0, 5]","[5, 10)"
202100702,2021,Python,Less,TRUE,FALSE,FALSE,Intermediate,TRUE,FCAS,"(0, 30]",United States,Insurance,"(0, 5]","[5, 10)"
202100702,2021,Tableau,Less,TRUE,FALSE,FALSE,Basic,TRUE,FCAS,"(0, 30]",United States,Insurance,"(0, 5]","[5, 10)"
202100702,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(0, 30]",United States,Insurance,"(0, 5]","[5, 10)"
202100702,2021,Power BI,Never,FALSE,FALSE,FALSE,Basic,TRUE,FCAS,"(0, 30]",United States,Insurance,"(0, 5]","[5, 10)"
202100702,2021,SQL,Daily,TRUE,TRUE,FALSE,Advanced,TRUE,FCAS,"(0, 30]",United States,Insurance,"(0, 5]","[5, 10)"
202100703,2021,R,Daily,TRUE,TRUE,TRUE,Intermediate,TRUE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[20, Inf)"
202100703,2021,Excel,Daily,TRUE,TRUE,FALSE,Expert,FALSE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[20, Inf)"
202100703,2021,Google Sheets,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[20, Inf)"
202100703,2021,SAS,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[20, Inf)"
202100703,2021,Python,Weekly,TRUE,TRUE,TRUE,Basic,TRUE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[20, Inf)"
202100703,2021,Tableau,Monthly,TRUE,FALSE,FALSE,Basic,FALSE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[20, Inf)"
202100703,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[20, Inf)"
202100703,2021,Power BI,Monthly,TRUE,FALSE,FALSE,Basic,TRUE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[20, Inf)"
202100703,2021,SQL,Weekly,TRUE,TRUE,FALSE,Basic,FALSE,FCAS,"(40, 50]",United States,Insurance,"(50, 200]","[20, Inf)"
202100704,2021,R,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(30, 40]",United States,Insurance,"(25, 50]","[5, 10)"
202100704,2021,Excel,Daily,TRUE,TRUE,FALSE,Advanced,FALSE,ACAS,"(30, 40]",United States,Insurance,"(25, 50]","[5, 10)"
202100704,2021,Google Sheets,Daily,TRUE,TRUE,FALSE,Advanced,FALSE,ACAS,"(30, 40]",United States,Insurance,"(25, 50]","[5, 10)"
202100704,2021,SAS,Never,FALSE,FALSE,FALSE,Intermediate,FALSE,ACAS,"(30, 40]",United States,Insurance,"(25, 50]","[5, 10)"
202100704,2021,Python,NA,NA,FALSE,FALSE,None,TRUE,ACAS,"(30, 40]",United States,Insurance,"(25, 50]","[5, 10)"
202100704,2021,Tableau,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(30, 40]",United States,Insurance,"(25, 50]","[5, 10)"
202100704,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(30, 40]",United States,Insurance,"(25, 50]","[5, 10)"
202100704,2021,Power BI,Never,FALSE,FALSE,FALSE,Basic,FALSE,ACAS,"(30, 40]",United States,Insurance,"(25, 50]","[5, 10)"
202100704,2021,SQL,Daily,TRUE,TRUE,FALSE,Intermediate,FALSE,ACAS,"(30, 40]",United States,Insurance,"(25, 50]","[5, 10)"
202100705,2021,R,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(50, 60]",United States,Consulting,"(50, 200]","[20, Inf)"
202100705,2021,Excel,Daily,TRUE,TRUE,FALSE,Expert,FALSE,FCAS,"(50, 60]",United States,Consulting,"(50, 200]","[20, Inf)"
202100705,2021,Google Sheets,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(50, 60]",United States,Consulting,"(50, 200]","[20, Inf)"
202100705,2021,SAS,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(50, 60]",United States,Consulting,"(50, 200]","[20, Inf)"
202100705,2021,Python,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(50, 60]",United States,Consulting,"(50, 200]","[20, Inf)"
202100705,2021,Tableau,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(50, 60]",United States,Consulting,"(50, 200]","[20, Inf)"
202100705,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(50, 60]",United States,Consulting,"(50, 200]","[20, Inf)"
202100705,2021,Power BI,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(50, 60]",United States,Consulting,"(50, 200]","[20, Inf)"
202100705,2021,SQL,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(50, 60]",United States,Consulting,"(50, 200]","[20, Inf)"
202100706,2021,R,Less,TRUE,FALSE,FALSE,Basic,FALSE,FCAS,"(0, 30]",United States,Insurance,"(200, Inf)","[5, 10)"
202100706,2021,Excel,Daily,TRUE,TRUE,FALSE,Expert,FALSE,FCAS,"(0, 30]",United States,Insurance,"(200, Inf)","[5, 10)"
202100706,2021,Google Sheets,Never,FALSE,FALSE,FALSE,Intermediate,FALSE,FCAS,"(0, 30]",United States,Insurance,"(200, Inf)","[5, 10)"
202100706,2021,SAS,Less,TRUE,FALSE,FALSE,Basic,FALSE,FCAS,"(0, 30]",United States,Insurance,"(200, Inf)","[5, 10)"
202100706,2021,Python,Monthly,TRUE,FALSE,FALSE,Basic,TRUE,FCAS,"(0, 30]",United States,Insurance,"(200, Inf)","[5, 10)"
202100706,2021,Tableau,Never,FALSE,FALSE,FALSE,Basic,FALSE,FCAS,"(0, 30]",United States,Insurance,"(200, Inf)","[5, 10)"
202100706,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(0, 30]",United States,Insurance,"(200, Inf)","[5, 10)"
202100706,2021,Power BI,Weekly,TRUE,TRUE,FALSE,Intermediate,FALSE,FCAS,"(0, 30]",United States,Insurance,"(200, Inf)","[5, 10)"
202100706,2021,SQL,Monthly,TRUE,FALSE,FALSE,Intermediate,FALSE,FCAS,"(0, 30]",United States,Insurance,"(200, Inf)","[5, 10)"
202100707,2021,R,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Other,"(0, 5]","[20, Inf)"
202100707,2021,Excel,Daily,TRUE,TRUE,FALSE,Expert,FALSE,FCAS,"(40, 50]",United States,Other,"(0, 5]","[20, Inf)"
202100707,2021,Google Sheets,Never,FALSE,FALSE,FALSE,Intermediate,FALSE,FCAS,"(40, 50]",United States,Other,"(0, 5]","[20, Inf)"
202100707,2021,SAS,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Other,"(0, 5]","[20, Inf)"
202100707,2021,Python,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Other,"(0, 5]","[20, Inf)"
202100707,2021,Tableau,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Other,"(0, 5]","[20, Inf)"
202100707,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Other,"(0, 5]","[20, Inf)"
202100707,2021,Power BI,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Other,"(0, 5]","[20, Inf)"
202100707,2021,SQL,Daily,TRUE,TRUE,FALSE,Intermediate,TRUE,FCAS,"(40, 50]",United States,Other,"(0, 5]","[20, Inf)"
202100708,2021,R,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Consulting,"(25, 50]","[20, Inf)"
202100708,2021,Excel,Daily,TRUE,TRUE,FALSE,Expert,TRUE,FCAS,"(40, 50]",United States,Consulting,"(25, 50]","[20, Inf)"
202100708,2021,Google Sheets,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Consulting,"(25, 50]","[20, Inf)"
202100708,2021,SAS,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Consulting,"(25, 50]","[20, Inf)"
202100708,2021,Python,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Consulting,"(25, 50]","[20, Inf)"
202100708,2021,Tableau,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Consulting,"(25, 50]","[20, Inf)"
202100708,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Consulting,"(25, 50]","[20, Inf)"
202100708,2021,Power BI,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(40, 50]",United States,Consulting,"(25, 50]","[20, Inf)"
202100708,2021,SQL,Less,TRUE,FALSE,FALSE,Basic,FALSE,FCAS,"(40, 50]",United States,Consulting,"(25, 50]","[20, Inf)"
202100709,2021,R,Less,TRUE,FALSE,FALSE,Basic,FALSE,ACAS,"(50, 60]",United States,Insurance,"(10, 25]","[20, Inf)"
202100709,2021,Excel,Daily,TRUE,TRUE,FALSE,Expert,FALSE,ACAS,"(50, 60]",United States,Insurance,"(10, 25]","[20, Inf)"
202100709,2021,Google Sheets,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(50, 60]",United States,Insurance,"(10, 25]","[20, Inf)"
202100709,2021,SAS,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(50, 60]",United States,Insurance,"(10, 25]","[20, Inf)"
202100709,2021,Python,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(50, 60]",United States,Insurance,"(10, 25]","[20, Inf)"
202100709,2021,Tableau,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(50, 60]",United States,Insurance,"(10, 25]","[20, Inf)"
202100709,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(50, 60]",United States,Insurance,"(10, 25]","[20, Inf)"
202100709,2021,Power BI,Less,TRUE,FALSE,FALSE,None,TRUE,ACAS,"(50, 60]",United States,Insurance,"(10, 25]","[20, Inf)"
202100709,2021,SQL,Less,TRUE,FALSE,FALSE,Basic,TRUE,ACAS,"(50, 60]",United States,Insurance,"(10, 25]","[20, Inf)"
202100710,2021,R,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(50, 60]",United States,Insurance,"(0, 5]","[20, Inf)"
202100710,2021,Excel,Daily,TRUE,TRUE,FALSE,Advanced,FALSE,ACAS,"(50, 60]",United States,Insurance,"(0, 5]","[20, Inf)"
202100710,2021,Google Sheets,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(50, 60]",United States,Insurance,"(0, 5]","[20, Inf)"
202100710,2021,SAS,Less,TRUE,FALSE,FALSE,Basic,TRUE,ACAS,"(50, 60]",United States,Insurance,"(0, 5]","[20, Inf)"
202100710,2021,Python,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(50, 60]",United States,Insurance,"(0, 5]","[20, Inf)"
202100710,2021,Tableau,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(50, 60]",United States,Insurance,"(0, 5]","[20, Inf)"
202100710,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,ACAS,"(50, 60]",United States,Insurance,"(0, 5]","[20, Inf)"
202100710,2021,Power BI,Weekly,TRUE,TRUE,FALSE,Basic,TRUE,ACAS,"(50, 60]",United States,Insurance,"(0, 5]","[20, Inf)"
202100710,2021,SQL,Never,FALSE,FALSE,FALSE,Intermediate,FALSE,ACAS,"(50, 60]",United States,Insurance,"(0, 5]","[20, Inf)"
202100711,2021,R,Weekly,TRUE,TRUE,TRUE,Basic,TRUE,FCAS,"(30, 40]",United States,Insurance,"(200, Inf)","[15, 20)"
202100711,2021,Excel,Daily,TRUE,TRUE,FALSE,Expert,FALSE,FCAS,"(30, 40]",United States,Insurance,"(200, Inf)","[15, 20)"
202100711,2021,Google Sheets,Never,FALSE,FALSE,FALSE,Basic,FALSE,FCAS,"(30, 40]",United States,Insurance,"(200, Inf)","[15, 20)"
202100711,2021,SAS,Monthly,TRUE,FALSE,FALSE,Basic,FALSE,FCAS,"(30, 40]",United States,Insurance,"(200, Inf)","[15, 20)"
202100711,2021,Python,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Insurance,"(200, Inf)","[15, 20)"
202100711,2021,Tableau,Weekly,TRUE,TRUE,FALSE,Basic,FALSE,FCAS,"(30, 40]",United States,Insurance,"(200, Inf)","[15, 20)"
202100711,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(30, 40]",United States,Insurance,"(200, Inf)","[15, 20)"
202100711,2021,Power BI,Weekly,TRUE,TRUE,FALSE,Intermediate,FALSE,FCAS,"(30, 40]",United States,Insurance,"(200, Inf)","[15, 20)"
202100711,2021,SQL,Daily,TRUE,TRUE,FALSE,Basic,TRUE,FCAS,"(30, 40]",United States,Insurance,"(200, Inf)","[15, 20)"
202100712,2021,R,Weekly,TRUE,TRUE,TRUE,Advanced,TRUE,FCAS,"(0, 30]",Canada,Insurance,"(25, 50]","(0, 5)"
202100712,2021,Excel,Daily,TRUE,TRUE,FALSE,Advanced,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(25, 50]","(0, 5)"
202100712,2021,Google Sheets,Less,TRUE,FALSE,FALSE,Advanced,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(25, 50]","(0, 5)"
202100712,2021,SAS,Monthly,TRUE,FALSE,FALSE,Advanced,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(25, 50]","(0, 5)"
202100712,2021,Python,Never,FALSE,FALSE,FALSE,Basic,TRUE,FCAS,"(0, 30]",Canada,Insurance,"(25, 50]","(0, 5)"
202100712,2021,Tableau,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(25, 50]","(0, 5)"
202100712,2021,MATLAB,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(25, 50]","(0, 5)"
202100712,2021,Power BI,Never,FALSE,FALSE,FALSE,None,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(25, 50]","(0, 5)"
202100712,2021,SQL,Weekly,TRUE,TRUE,FALSE,Advanced,FALSE,FCAS,"(0, 30]",Canada,Insurance,"(25, 50]","(0, 5)"
