respondent_id,year,technique,use
202100210,2021,Simulation,FALSE
202100211,2021,Linear models,TRUE
202100211,2021,Credibility,TRUE
202100211,2021,Premium Adjustment,TRUE
202100211,2021,Excess loss analysis,TRUE
202100211,2021,Bayesian,FALSE
202100211,2021,Bornhuetter-Ferguson,TRUE
202100211,2021,Time series,TRUE
202100211,2021,AI/deep learning,FALSE
202100211,2021,Chain ladder,TRUE
202100211,2021,Tree-based methods,FALSE
202100211,2021,Unsupervised learning,FALSE
202100211,2021,Frequency Severity,FALSE
202100211,2021,Triangle Based,FALSE
202100211,2021,Simulation,FALSE
202100212,2021,Linear models,TRUE
202100212,2021,Credibility,TRUE
202100212,2021,Premium Adjustment,FALSE
202100212,2021,Excess loss analysis,FALSE
202100212,2021,Bayesian,FALSE
202100212,2021,Bornhuetter-Ferguson,TRUE
202100212,2021,Time series,TRUE
202100212,2021,AI/deep learning,FALSE
202100212,2021,Chain ladder,TRUE
202100212,2021,Tree-based methods,FALSE
202100212,2021,Unsupervised learning,TRUE
202100212,2021,Frequency Severity,FALSE
202100212,2021,Triangle Based,FALSE
202100212,2021,Simulation,FALSE
202100213,2021,Linear models,TRUE
202100213,2021,Credibility,FALSE
202100213,2021,Premium Adjustment,FALSE
202100213,2021,Excess loss analysis,FALSE
202100213,2021,Bayesian,FALSE
202100213,2021,Bornhuetter-Ferguson,FALSE
202100213,2021,Time series,FALSE
202100213,2021,AI/deep learning,FALSE
202100213,2021,Chain ladder,FALSE
202100213,2021,Tree-based methods,TRUE
202100213,2021,Unsupervised learning,FALSE
202100213,2021,Frequency Severity,FALSE
202100213,2021,Triangle Based,FALSE
202100213,2021,Simulation,FALSE
202100214,2021,Linear models,TRUE
202100214,2021,Credibility,TRUE
202100214,2021,Premium Adjustment,TRUE
202100214,2021,Excess loss analysis,TRUE
202100214,2021,Bayesian,FALSE
202100214,2021,Bornhuetter-Ferguson,TRUE
202100214,2021,Time series,FALSE
202100214,2021,AI/deep learning,FALSE
202100214,2021,Chain ladder,TRUE
202100214,2021,Tree-based methods,TRUE
202100214,2021,Unsupervised learning,FALSE
202100214,2021,Frequency Severity,FALSE
202100214,2021,Triangle Based,FALSE
202100214,2021,Simulation,FALSE
202100215,2021,Linear models,FALSE
202100215,2021,Credibility,FALSE
202100215,2021,Premium Adjustment,FALSE
202100215,2021,Excess loss analysis,FALSE
202100215,2021,Bayesian,FALSE
202100215,2021,Bornhuetter-Ferguson,TRUE
202100215,2021,Time series,FALSE
202100215,2021,AI/deep learning,FALSE
202100215,2021,Chain ladder,TRUE
202100215,2021,Tree-based methods,FALSE
202100215,2021,Unsupervised learning,FALSE
202100215,2021,Frequency Severity,FALSE
202100215,2021,Triangle Based,FALSE
202100215,2021,Simulation,FALSE
202100216,2021,Linear models,TRUE
202100216,2021,Credibility,TRUE
202100216,2021,Premium Adjustment,TRUE
202100216,2021,Excess loss analysis,TRUE
202100216,2021,Bayesian,TRUE
202100216,2021,Bornhuetter-Ferguson,TRUE
202100216,2021,Time series,TRUE
202100216,2021,AI/deep learning,FALSE
202100216,2021,Chain ladder,TRUE
202100216,2021,Tree-based methods,FALSE
202100216,2021,Unsupervised learning,FALSE
202100216,2021,Frequency Severity,FALSE
202100216,2021,Triangle Based,FALSE
202100216,2021,Simulation,FALSE
202100217,2021,Linear models,TRUE
202100217,2021,Credibility,TRUE
202100217,2021,Premium Adjustment,TRUE
202100217,2021,Excess loss analysis,TRUE
202100217,2021,Bayesian,FALSE
202100217,2021,Bornhuetter-Ferguson,FALSE
202100217,2021,Time series,FALSE
202100217,2021,AI/deep learning,FALSE
202100217,2021,Chain ladder,TRUE
202100217,2021,Tree-based methods,FALSE
202100217,2021,Unsupervised learning,FALSE
202100217,2021,Frequency Severity,FALSE
202100217,2021,Triangle Based,FALSE
202100217,2021,Simulation,FALSE
202100218,2021,Linear models,TRUE
202100218,2021,Credibility,TRUE
202100218,2021,Premium Adjustment,FALSE
202100218,2021,Excess loss analysis,FALSE
202100218,2021,Bayesian,FALSE
202100218,2021,Bornhuetter-Ferguson,FALSE
202100218,2021,Time series,FALSE
202100218,2021,AI/deep learning,FALSE
202100218,2021,Chain ladder,FALSE
202100218,2021,Tree-based methods,FALSE
202100218,2021,Unsupervised learning,FALSE
202100218,2021,Frequency Severity,FALSE
202100218,2021,Triangle Based,FALSE
202100218,2021,Simulation,FALSE
202100219,2021,Linear models,TRUE
202100219,2021,Credibility,TRUE
202100219,2021,Premium Adjustment,TRUE
202100219,2021,Excess loss analysis,FALSE
202100219,2021,Bayesian,FALSE
202100219,2021,Bornhuetter-Ferguson,FALSE
202100219,2021,Time series,FALSE
202100219,2021,AI/deep learning,FALSE
202100219,2021,Chain ladder,FALSE
202100219,2021,Tree-based methods,FALSE
202100219,2021,Unsupervised learning,FALSE
202100219,2021,Frequency Severity,FALSE
202100219,2021,Triangle Based,FALSE
202100219,2021,Simulation,FALSE
202100220,2021,Linear models,TRUE
202100220,2021,Credibility,TRUE
202100220,2021,Premium Adjustment,TRUE
202100220,2021,Excess loss analysis,FALSE
202100220,2021,Bayesian,FALSE
202100220,2021,Bornhuetter-Ferguson,TRUE
202100220,2021,Time series,FALSE
202100220,2021,AI/deep learning,FALSE
202100220,2021,Chain ladder,TRUE
202100220,2021,Tree-based methods,FALSE
202100220,2021,Unsupervised learning,FALSE
202100220,2021,Frequency Severity,FALSE
202100220,2021,Triangle Based,FALSE
202100220,2021,Simulation,FALSE
202100221,2021,Linear models,TRUE
202100221,2021,Credibility,FALSE
202100221,2021,Premium Adjustment,FALSE
202100221,2021,Excess loss analysis,FALSE
202100221,2021,Bayesian,FALSE
202100221,2021,Bornhuetter-Ferguson,TRUE
202100221,2021,Time series,TRUE
202100221,2021,AI/deep learning,FALSE
202100221,2021,Chain ladder,TRUE
202100221,2021,Tree-based methods,FALSE
202100221,2021,Unsupervised learning,FALSE
202100221,2021,Frequency Severity,FALSE
202100221,2021,Triangle Based,FALSE
202100221,2021,Simulation,FALSE
202100222,2021,Linear models,FALSE
202100222,2021,Credibility,TRUE
202100222,2021,Premium Adjustment,TRUE
202100222,2021,Excess loss analysis,FALSE
202100222,2021,Bayesian,FALSE
202100222,2021,Bornhuetter-Ferguson,FALSE
202100222,2021,Time series,TRUE
202100222,2021,AI/deep learning,FALSE
202100222,2021,Chain ladder,TRUE
202100222,2021,Tree-based methods,FALSE
202100222,2021,Unsupervised learning,FALSE
202100222,2021,Frequency Severity,FALSE
202100222,2021,Triangle Based,FALSE
202100222,2021,Simulation,FALSE
202100223,2021,Linear models,TRUE
202100223,2021,Credibility,FALSE
202100223,2021,Premium Adjustment,FALSE
202100223,2021,Excess loss analysis,FALSE
202100223,2021,Bayesian,FALSE
202100223,2021,Bornhuetter-Ferguson,FALSE
202100223,2021,Time series,FALSE
202100223,2021,AI/deep learning,FALSE
202100223,2021,Chain ladder,TRUE
202100223,2021,Tree-based methods,FALSE
202100223,2021,Unsupervised learning,FALSE
202100223,2021,Frequency Severity,FALSE
202100223,2021,Triangle Based,FALSE
202100223,2021,Simulation,FALSE
202100224,2021,Linear models,TRUE
202100224,2021,Credibility,FALSE
202100224,2021,Premium Adjustment,FALSE
202100224,2021,Excess loss analysis,FALSE
202100224,2021,Bayesian,FALSE
202100224,2021,Bornhuetter-Ferguson,FALSE
202100224,2021,Time series,FALSE
202100224,2021,AI/deep learning,FALSE
202100224,2021,Chain ladder,FALSE
202100224,2021,Tree-based methods,FALSE
202100224,2021,Unsupervised learning,FALSE
202100224,2021,Frequency Severity,FALSE
202100224,2021,Triangle Based,FALSE
202100224,2021,Simulation,FALSE
202100225,2021,Linear models,TRUE
202100225,2021,Credibility,TRUE
202100225,2021,Premium Adjustment,FALSE
202100225,2021,Excess loss analysis,FALSE
202100225,2021,Bayesian,TRUE
202100225,2021,Bornhuetter-Ferguson,FALSE
202100225,2021,Time series,TRUE
202100225,2021,AI/deep learning,FALSE
202100225,2021,Chain ladder,FALSE
202100225,2021,Tree-based methods,TRUE
202100225,2021,Unsupervised learning,FALSE
202100225,2021,Frequency Severity,FALSE
202100225,2021,Triangle Based,FALSE
202100225,2021,Simulation,FALSE
202100226,2021,Linear models,FALSE
202100226,2021,Credibility,FALSE
202100226,2021,Premium Adjustment,FALSE
202100226,2021,Excess loss analysis,TRUE
202100226,2021,Bayesian,FALSE
202100226,2021,Bornhuetter-Ferguson,FALSE
202100226,2021,Time series,FALSE
202100226,2021,AI/deep learning,FALSE
202100226,2021,Chain ladder,TRUE
202100226,2021,Tree-based methods,FALSE
202100226,2021,Unsupervised learning,FALSE
202100226,2021,Frequency Severity,FALSE
202100226,2021,Triangle Based,FALSE
202100226,2021,Simulation,FALSE
202100227,2021,Linear models,FALSE
202100227,2021,Credibility,TRUE
202100227,2021,Premium Adjustment,TRUE
202100227,2021,Excess loss analysis,FALSE
202100227,2021,Bayesian,FALSE
202100227,2021,Bornhuetter-Ferguson,TRUE
202100227,2021,Time series,TRUE
202100227,2021,AI/deep learning,FALSE
202100227,2021,Chain ladder,TRUE
202100227,2021,Tree-based methods,FALSE
202100227,2021,Unsupervised learning,FALSE
202100227,2021,Frequency Severity,FALSE
202100227,2021,Triangle Based,FALSE
202100227,2021,Simulation,FALSE
202100228,2021,Linear models,FALSE
202100228,2021,Credibility,FALSE
202100228,2021,Premium Adjustment,FALSE
202100228,2021,Excess loss analysis,FALSE
202100228,2021,Bayesian,FALSE
202100228,2021,Bornhuetter-Ferguson,FALSE
202100228,2021,Time series,FALSE
202100228,2021,AI/deep learning,FALSE
202100228,2021,Chain ladder,TRUE
202100228,2021,Tree-based methods,FALSE
202100228,2021,Unsupervised learning,FALSE
202100228,2021,Frequency Severity,FALSE
202100228,2021,Triangle Based,FALSE
202100228,2021,Simulation,FALSE
202100229,2021,Linear models,TRUE
202100229,2021,Credibility,TRUE
202100229,2021,Premium Adjustment,FALSE
202100229,2021,Excess loss analysis,TRUE
202100229,2021,Bayesian,FALSE
202100229,2021,Bornhuetter-Ferguson,FALSE
202100229,2021,Time series,TRUE
202100229,2021,AI/deep learning,FALSE
202100229,2021,Chain ladder,FALSE
202100229,2021,Tree-based methods,FALSE
202100229,2021,Unsupervised learning,FALSE
202100229,2021,Frequency Severity,FALSE
202100229,2021,Triangle Based,FALSE
202100229,2021,Simulation,FALSE
202100230,2021,Linear models,TRUE
202100230,2021,Credibility,TRUE
202100230,2021,Premium Adjustment,FALSE
202100230,2021,Excess loss analysis,TRUE
202100230,2021,Bayesian,TRUE
202100230,2021,Bornhuetter-Ferguson,TRUE
202100230,2021,Time series,TRUE
202100230,2021,AI/deep learning,FALSE
202100230,2021,Chain ladder,TRUE
202100230,2021,Tree-based methods,FALSE
202100230,2021,Unsupervised learning,FALSE
202100230,2021,Frequency Severity,FALSE
202100230,2021,Triangle Based,FALSE
202100230,2021,Simulation,FALSE
202100231,2021,Linear models,TRUE
202100231,2021,Credibility,TRUE
202100231,2021,Premium Adjustment,TRUE
202100231,2021,Excess loss analysis,FALSE
202100231,2021,Bayesian,FALSE
202100231,2021,Bornhuetter-Ferguson,FALSE
202100231,2021,Time series,TRUE
202100231,2021,AI/deep learning,FALSE
202100231,2021,Chain ladder,TRUE
202100231,2021,Tree-based methods,FALSE
202100231,2021,Unsupervised learning,FALSE
202100231,2021,Frequency Severity,FALSE
202100231,2021,Triangle Based,FALSE
202100231,2021,Simulation,FALSE
202100232,2021,Linear models,TRUE
202100232,2021,Credibility,FALSE
202100232,2021,Premium Adjustment,TRUE
202100232,2021,Excess loss analysis,FALSE
202100232,2021,Bayesian,FALSE
202100232,2021,Bornhuetter-Ferguson,FALSE
202100232,2021,Time series,TRUE
202100232,2021,AI/deep learning,FALSE
202100232,2021,Chain ladder,FALSE
202100232,2021,Tree-based methods,TRUE
202100232,2021,Unsupervised learning,FALSE
202100232,2021,Frequency Severity,FALSE
202100232,2021,Triangle Based,FALSE
202100232,2021,Simulation,FALSE
202100233,2021,Linear models,FALSE
202100233,2021,Credibility,TRUE
202100233,2021,Premium Adjustment,FALSE
202100233,2021,Excess loss analysis,TRUE
202100233,2021,Bayesian,FALSE
202100233,2021,Bornhuetter-Ferguson,TRUE
202100233,2021,Time series,TRUE
202100233,2021,AI/deep learning,FALSE
202100233,2021,Chain ladder,TRUE
202100233,2021,Tree-based methods,FALSE
202100233,2021,Unsupervised learning,FALSE
202100233,2021,Frequency Severity,FALSE
202100233,2021,Triangle Based,FALSE
202100233,2021,Simulation,FALSE
202100234,2021,Linear models,FALSE
202100234,2021,Credibility,TRUE
202100234,2021,Premium Adjustment,TRUE
202100234,2021,Excess loss analysis,TRUE
202100234,2021,Bayesian,FALSE
202100234,2021,Bornhuetter-Ferguson,TRUE
202100234,2021,Time series,FALSE
202100234,2021,AI/deep learning,FALSE
202100234,2021,Chain ladder,TRUE
202100234,2021,Tree-based methods,FALSE
202100234,2021,Unsupervised learning,FALSE
202100234,2021,Frequency Severity,FALSE
202100234,2021,Triangle Based,FALSE
202100234,2021,Simulation,FALSE
202100235,2021,Linear models,TRUE
202100235,2021,Credibility,FALSE
202100235,2021,Premium Adjustment,FALSE
202100235,2021,Excess loss analysis,FALSE
202100235,2021,Bayesian,FALSE
202100235,2021,Bornhuetter-Ferguson,FALSE
202100235,2021,Time series,FALSE
202100235,2021,AI/deep learning,TRUE
202100235,2021,Chain ladder,FALSE
202100235,2021,Tree-based methods,TRUE
202100235,2021,Unsupervised learning,TRUE
202100235,2021,Frequency Severity,FALSE
202100235,2021,Triangle Based,FALSE
202100235,2021,Simulation,FALSE
202100236,2021,Linear models,FALSE
202100236,2021,Credibility,TRUE
202100236,2021,Premium Adjustment,TRUE
202100236,2021,Excess loss analysis,FALSE
202100236,2021,Bayesian,FALSE
202100236,2021,Bornhuetter-Ferguson,TRUE
202100236,2021,Time series,TRUE
202100236,2021,AI/deep learning,FALSE
202100236,2021,Chain ladder,TRUE
202100236,2021,Tree-based methods,FALSE
202100236,2021,Unsupervised learning,FALSE
202100236,2021,Frequency Severity,FALSE
202100236,2021,Triangle Based,FALSE
202100236,2021,Simulation,FALSE
202100237,2021,Linear models,TRUE
202100237,2021,Credibility,FALSE
202100237,2021,Premium Adjustment,FALSE
202100237,2021,Excess loss analysis,FALSE
202100237,2021,Bayesian,FALSE
202100237,2021,Bornhuetter-Ferguson,FALSE
202100237,2021,Time series,FALSE
202100237,2021,AI/deep learning,TRUE
202100237,2021,Chain ladder,FALSE
202100237,2021,Tree-based methods,TRUE
202100237,2021,Unsupervised learning,TRUE
202100237,2021,Frequency Severity,FALSE
202100237,2021,Triangle Based,FALSE
202100237,2021,Simulation,FALSE
202100238,2021,Linear models,TRUE
202100238,2021,Credibility,TRUE
202100238,2021,Premium Adjustment,TRUE
202100238,2021,Excess loss analysis,TRUE
202100238,2021,Bayesian,FALSE
202100238,2021,Bornhuetter-Ferguson,TRUE
202100238,2021,Time series,FALSE
202100238,2021,AI/deep learning,FALSE
202100238,2021,Chain ladder,TRUE
202100238,2021,Tree-based methods,FALSE
202100238,2021,Unsupervised learning,FALSE
202100238,2021,Frequency Severity,FALSE
202100238,2021,Triangle Based,FALSE
202100238,2021,Simulation,FALSE
202100239,2021,Linear models,TRUE
202100239,2021,Credibility,TRUE
202100239,2021,Premium Adjustment,FALSE
202100239,2021,Excess loss analysis,FALSE
202100239,2021,Bayesian,FALSE
202100239,2021,Bornhuetter-Ferguson,FALSE
202100239,2021,Time series,FALSE
202100239,2021,AI/deep learning,FALSE
202100239,2021,Chain ladder,FALSE
202100239,2021,Tree-based methods,FALSE
202100239,2021,Unsupervised learning,FALSE
202100239,2021,Frequency Severity,FALSE
202100239,2021,Triangle Based,FALSE
202100239,2021,Simulation,FALSE
202100240,2021,Linear models,TRUE
202100240,2021,Credibility,TRUE
202100240,2021,Premium Adjustment,TRUE
202100240,2021,Excess loss analysis,FALSE
202100240,2021,Bayesian,FALSE
202100240,2021,Bornhuetter-Ferguson,TRUE
202100240,2021,Time series,TRUE
202100240,2021,AI/deep learning,FALSE
202100240,2021,Chain ladder,TRUE
202100240,2021,Tree-based methods,FALSE
202100240,2021,Unsupervised learning,FALSE
202100240,2021,Frequency Severity,FALSE
202100240,2021,Triangle Based,FALSE
202100240,2021,Simulation,FALSE
202100241,2021,Linear models,FALSE
202100241,2021,Credibility,FALSE
202100241,2021,Premium Adjustment,FALSE
202100241,2021,Excess loss analysis,FALSE
202100241,2021,Bayesian,FALSE
202100241,2021,Bornhuetter-Ferguson,TRUE
202100241,2021,Time series,FALSE
202100241,2021,AI/deep learning,FALSE
202100241,2021,Chain ladder,TRUE
202100241,2021,Tree-based methods,FALSE
202100241,2021,Unsupervised learning,FALSE
202100241,2021,Frequency Severity,FALSE
202100241,2021,Triangle Based,FALSE
202100241,2021,Simulation,FALSE
202100242,2021,Linear models,FALSE
202100242,2021,Credibility,FALSE
202100242,2021,Premium Adjustment,FALSE
202100242,2021,Excess loss analysis,FALSE
202100242,2021,Bayesian,FALSE
202100242,2021,Bornhuetter-Ferguson,TRUE
202100242,2021,Time series,FALSE
202100242,2021,AI/deep learning,FALSE
202100242,2021,Chain ladder,TRUE
202100242,2021,Tree-based methods,FALSE
202100242,2021,Unsupervised learning,FALSE
202100242,2021,Frequency Severity,FALSE
202100242,2021,Triangle Based,FALSE
202100242,2021,Simulation,FALSE
202100243,2021,Linear models,TRUE
202100243,2021,Credibility,FALSE
202100243,2021,Premium Adjustment,FALSE
202100243,2021,Excess loss analysis,FALSE
202100243,2021,Bayesian,FALSE
202100243,2021,Bornhuetter-Ferguson,FALSE
202100243,2021,Time series,FALSE
202100243,2021,AI/deep learning,FALSE
202100243,2021,Chain ladder,TRUE
202100243,2021,Tree-based methods,FALSE
202100243,2021,Unsupervised learning,FALSE
202100243,2021,Frequency Severity,FALSE
202100243,2021,Triangle Based,FALSE
202100243,2021,Simulation,FALSE
202100244,2021,Linear models,FALSE
202100244,2021,Credibility,TRUE
202100244,2021,Premium Adjustment,TRUE
202100244,2021,Excess loss analysis,TRUE
202100244,2021,Bayesian,FALSE
202100244,2021,Bornhuetter-Ferguson,TRUE
202100244,2021,Time series,FALSE
202100244,2021,AI/deep learning,FALSE
202100244,2021,Chain ladder,TRUE
202100244,2021,Tree-based methods,FALSE
202100244,2021,Unsupervised learning,FALSE
202100244,2021,Frequency Severity,FALSE
202100244,2021,Triangle Based,FALSE
202100244,2021,Simulation,FALSE
202100245,2021,Linear models,TRUE
202100245,2021,Credibility,TRUE
202100245,2021,Premium Adjustment,FALSE
202100245,2021,Excess loss analysis,FALSE
202100245,2021,Bayesian,FALSE
202100245,2021,Bornhuetter-Ferguson,TRUE
202100245,2021,Time series,FALSE
202100245,2021,AI/deep learning,FALSE
202100245,2021,Chain ladder,TRUE
202100245,2021,Tree-based methods,FALSE
202100245,2021,Unsupervised learning,FALSE
202100245,2021,Frequency Severity,FALSE
202100245,2021,Triangle Based,FALSE
202100245,2021,Simulation,FALSE
202100246,2021,Linear models,TRUE
202100246,2021,Credibility,TRUE
202100246,2021,Premium Adjustment,TRUE
202100246,2021,Excess loss analysis,FALSE
202100246,2021,Bayesian,FALSE
202100246,2021,Bornhuetter-Ferguson,FALSE
202100246,2021,Time series,FALSE
202100246,2021,AI/deep learning,TRUE
202100246,2021,Chain ladder,FALSE
202100246,2021,Tree-based methods,TRUE
202100246,2021,Unsupervised learning,TRUE
202100246,2021,Frequency Severity,FALSE
202100246,2021,Triangle Based,FALSE
202100246,2021,Simulation,FALSE
202100247,2021,Linear models,FALSE
202100247,2021,Credibility,TRUE
202100247,2021,Premium Adjustment,FALSE
202100247,2021,Excess loss analysis,TRUE
202100247,2021,Bayesian,FALSE
202100247,2021,Bornhuetter-Ferguson,TRUE
202100247,2021,Time series,TRUE
202100247,2021,AI/deep learning,FALSE
202100247,2021,Chain ladder,FALSE
202100247,2021,Tree-based methods,FALSE
202100247,2021,Unsupervised learning,FALSE
202100247,2021,Frequency Severity,FALSE
202100247,2021,Triangle Based,FALSE
202100247,2021,Simulation,FALSE
202100248,2021,Linear models,FALSE
202100248,2021,Credibility,FALSE
202100248,2021,Premium Adjustment,TRUE
202100248,2021,Excess loss analysis,FALSE
202100248,2021,Bayesian,FALSE
202100248,2021,Bornhuetter-Ferguson,TRUE
202100248,2021,Time series,TRUE
202100248,2021,AI/deep learning,FALSE
202100248,2021,Chain ladder,TRUE
202100248,2021,Tree-based methods,FALSE
202100248,2021,Unsupervised learning,FALSE
202100248,2021,Frequency Severity,FALSE
202100248,2021,Triangle Based,FALSE
202100248,2021,Simulation,FALSE
202100249,2021,Linear models,TRUE
202100249,2021,Credibility,FALSE
202100249,2021,Premium Adjustment,FALSE
202100249,2021,Excess loss analysis,TRUE
202100249,2021,Bayesian,FALSE
202100249,2021,Bornhuetter-Ferguson,TRUE
202100249,2021,Time series,TRUE
202100249,2021,AI/deep learning,FALSE
202100249,2021,Chain ladder,TRUE
202100249,2021,Tree-based methods,TRUE
202100249,2021,Unsupervised learning,TRUE
202100249,2021,Frequency Severity,FALSE
202100249,2021,Triangle Based,FALSE
202100249,2021,Simulation,FALSE
202100250,2021,Linear models,TRUE
202100250,2021,Credibility,TRUE
202100250,2021,Premium Adjustment,FALSE
202100250,2021,Excess loss analysis,FALSE
202100250,2021,Bayesian,FALSE
202100250,2021,Bornhuetter-Ferguson,FALSE
202100250,2021,Time series,TRUE
202100250,2021,AI/deep learning,FALSE
202100250,2021,Chain ladder,TRUE
202100250,2021,Tree-based methods,FALSE
202100250,2021,Unsupervised learning,FALSE
202100250,2021,Frequency Severity,FALSE
202100250,2021,Triangle Based,FALSE
202100250,2021,Simulation,FALSE
202100251,2021,Linear models,TRUE
202100251,2021,Credibility,FALSE
202100251,2021,Premium Adjustment,FALSE
202100251,2021,Excess loss analysis,FALSE
202100251,2021,Bayesian,FALSE
202100251,2021,Bornhuetter-Ferguson,FALSE
202100251,2021,Time series,FALSE
202100251,2021,AI/deep learning,TRUE
202100251,2021,Chain ladder,FALSE
202100251,2021,Tree-based methods,TRUE
202100251,2021,Unsupervised learning,TRUE
202100251,2021,Frequency Severity,FALSE
202100251,2021,Triangle Based,FALSE
202100251,2021,Simulation,FALSE
202100252,2021,Linear models,FALSE
202100252,2021,Credibility,TRUE
202100252,2021,Premium Adjustment,TRUE
202100252,2021,Excess loss analysis,FALSE
202100252,2021,Bayesian,FALSE
202100252,2021,Bornhuetter-Ferguson,TRUE
202100252,2021,Time series,FALSE
202100252,2021,AI/deep learning,FALSE
202100252,2021,Chain ladder,TRUE
202100252,2021,Tree-based methods,FALSE
202100252,2021,Unsupervised learning,FALSE
202100252,2021,Frequency Severity,FALSE
202100252,2021,Triangle Based,FALSE
202100252,2021,Simulation,FALSE
202100253,2021,Linear models,TRUE
202100253,2021,Credibility,TRUE
202100253,2021,Premium Adjustment,FALSE
202100253,2021,Excess loss analysis,TRUE
202100253,2021,Bayesian,FALSE
202100253,2021,Bornhuetter-Ferguson,TRUE
202100253,2021,Time series,FALSE
202100253,2021,AI/deep learning,FALSE
202100253,2021,Chain ladder,TRUE
202100253,2021,Tree-based methods,FALSE
202100253,2021,Unsupervised learning,FALSE
202100253,2021,Frequency Severity,FALSE
202100253,2021,Triangle Based,FALSE
202100253,2021,Simulation,FALSE
202100254,2021,Linear models,TRUE
202100254,2021,Credibility,TRUE
202100254,2021,Premium Adjustment,FALSE
202100254,2021,Excess loss analysis,TRUE
202100254,2021,Bayesian,FALSE
202100254,2021,Bornhuetter-Ferguson,TRUE
202100254,2021,Time series,FALSE
202100254,2021,AI/deep learning,FALSE
202100254,2021,Chain ladder,TRUE
202100254,2021,Tree-based methods,FALSE
202100254,2021,Unsupervised learning,FALSE
202100254,2021,Frequency Severity,FALSE
202100254,2021,Triangle Based,FALSE
202100254,2021,Simulation,FALSE
202100255,2021,Linear models,TRUE
202100255,2021,Credibility,TRUE
202100255,2021,Premium Adjustment,TRUE
202100255,2021,Excess loss analysis,TRUE
202100255,2021,Bayesian,TRUE
202100255,2021,Bornhuetter-Ferguson,TRUE
202100255,2021,Time series,TRUE
202100255,2021,AI/deep learning,FALSE
202100255,2021,Chain ladder,TRUE
202100255,2021,Tree-based methods,FALSE
202100255,2021,Unsupervised learning,FALSE
202100255,2021,Frequency Severity,FALSE
202100255,2021,Triangle Based,FALSE
202100255,2021,Simulation,FALSE
202100256,2021,Linear models,FALSE
202100256,2021,Credibility,TRUE
202100256,2021,Premium Adjustment,TRUE
202100256,2021,Excess loss analysis,FALSE
202100256,2021,Bayesian,FALSE
202100256,2021,Bornhuetter-Ferguson,TRUE
202100256,2021,Time series,FALSE
202100256,2021,AI/deep learning,FALSE
202100256,2021,Chain ladder,FALSE
202100256,2021,Tree-based methods,FALSE
202100256,2021,Unsupervised learning,FALSE
202100256,2021,Frequency Severity,FALSE
202100256,2021,Triangle Based,FALSE
202100256,2021,Simulation,FALSE
202100257,2021,Linear models,FALSE
202100257,2021,Credibility,TRUE
202100257,2021,Premium Adjustment,FALSE
202100257,2021,Excess loss analysis,FALSE
202100257,2021,Bayesian,FALSE
202100257,2021,Bornhuetter-Ferguson,TRUE
202100257,2021,Time series,FALSE
202100257,2021,AI/deep learning,FALSE
202100257,2021,Chain ladder,TRUE
202100257,2021,Tree-based methods,FALSE
202100257,2021,Unsupervised learning,FALSE
202100257,2021,Frequency Severity,FALSE
202100257,2021,Triangle Based,FALSE
202100257,2021,Simulation,FALSE
202100258,2021,Linear models,TRUE
202100258,2021,Credibility,TRUE
202100258,2021,Premium Adjustment,FALSE
202100258,2021,Excess loss analysis,FALSE
202100258,2021,Bayesian,TRUE
202100258,2021,Bornhuetter-Ferguson,FALSE
202100258,2021,Time series,FALSE
202100258,2021,AI/deep learning,TRUE
202100258,2021,Chain ladder,FALSE
202100258,2021,Tree-based methods,TRUE
202100258,2021,Unsupervised learning,TRUE
202100258,2021,Frequency Severity,FALSE
202100258,2021,Triangle Based,FALSE
202100258,2021,Simulation,FALSE
202100259,2021,Linear models,FALSE
202100259,2021,Credibility,TRUE
202100259,2021,Premium Adjustment,FALSE
202100259,2021,Excess loss analysis,FALSE
202100259,2021,Bayesian,FALSE
202100259,2021,Bornhuetter-Ferguson,TRUE
202100259,2021,Time series,FALSE
202100259,2021,AI/deep learning,FALSE
202100259,2021,Chain ladder,TRUE
202100259,2021,Tree-based methods,FALSE
202100259,2021,Unsupervised learning,FALSE
202100259,2021,Frequency Severity,FALSE
202100259,2021,Triangle Based,FALSE
202100259,2021,Simulation,FALSE
202100260,2021,Linear models,TRUE
202100260,2021,Credibility,TRUE
202100260,2021,Premium Adjustment,FALSE
202100260,2021,Excess loss analysis,FALSE
202100260,2021,Bayesian,FALSE
202100260,2021,Bornhuetter-Ferguson,TRUE
202100260,2021,Time series,FALSE
202100260,2021,AI/deep learning,FALSE
202100260,2021,Chain ladder,TRUE
202100260,2021,Tree-based methods,FALSE
202100260,2021,Unsupervised learning,FALSE
202100260,2021,Frequency Severity,FALSE
202100260,2021,Triangle Based,FALSE
202100260,2021,Simulation,FALSE
202100261,2021,Linear models,TRUE
202100261,2021,Credibility,TRUE
202100261,2021,Premium Adjustment,FALSE
202100261,2021,Excess loss analysis,FALSE
202100261,2021,Bayesian,FALSE
202100261,2021,Bornhuetter-Ferguson,FALSE
202100261,2021,Time series,TRUE
202100261,2021,AI/deep learning,FALSE
202100261,2021,Chain ladder,FALSE
202100261,2021,Tree-based methods,FALSE
202100261,2021,Unsupervised learning,FALSE
202100261,2021,Frequency Severity,FALSE
202100261,2021,Triangle Based,FALSE
202100261,2021,Simulation,FALSE
202100262,2021,Linear models,TRUE
202100262,2021,Credibility,TRUE
202100262,2021,Premium Adjustment,TRUE
202100262,2021,Excess loss analysis,TRUE
202100262,2021,Bayesian,FALSE
